asset,filename,shot_id,trace_start,trace_end,n_traces,n_labeled,n_unlabeled,label_coverage,first_break_min_ms,first_break_max_ms,first_break_mean_ms,first_break_median_ms,source_x,source_y,usable
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221173,690539,692143,1604,1457,147,0.9083541147132169,24.0,608.0,323.6149622512011,330.0,701592.0,5246254.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221176,692143,693747,1604,1412,192,0.8802992518703242,30.0,606.0,312.8774787535411,322.0,701550.0,5246212.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221179,693747,695351,1604,1432,172,0.8927680798004988,46.0,590.0,317.22974860335194,325.5,701508.0,5246170.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221182,695351,696955,1604,1528,76,0.9526184538653366,60.0,588.0,320.87958115183244,326.0,701465.0,5246128.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221185,696955,698559,1604,1497,107,0.933291770573566,64.0,580.0,311.5871743486974,314.0,701436.0,5246099.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221187,698559,700163,1604,1504,100,0.9376558603491272,48.0,572.0,309.25465425531917,314.0,701379.0,5246043.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221189,700163,701767,1604,1393,211,0.8684538653366584,26.0,560.0,294.21823402727927,296.0,701336.0,5246002.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221191,701767,703371,1604,1444,160,0.9002493765586035,20.0,550.0,292.4785318559557,296.0,701293.0,5245960.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221194,703371,704975,1604,1373,231,0.8559850374064838,32.0,540.0,292.63583394027677,302.0,701250.0,5245918.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221196,704975,706579,1604,1451,153,0.9046134663341646,48.0,538.0,293.58787043418334,300.0,701207.0,5245877.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221199,706579,708183,1604,1193,411,0.7437655860349127,64.0,530.0,272.39145012573346,270.0,701164.0,5245834.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221202,708183,709787,1604,1361,243,0.8485037406483791,50.0,518.0,280.57310800881703,280.0,701121.0,5245792.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221205,709787,711391,1604,1392,212,0.8678304239401496,38.0,507.0,281.7765804597701,285.0,701078.0,5245751.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221208,711391,712995,1604,1361,243,0.8485037406483791,24.0,500.0,270.2924320352682,270.0,701035.0,5245709.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221211,712995,714599,1604,1456,148,0.9077306733167082,24.0,510.0,283.3440934065934,288.0,700992.0,5245667.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221214,714599,716203,1604,1466,138,0.9139650872817955,40.0,498.0,279.24897680763985,284.0,700943.0,5245617.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221217,716203,717807,1604,1435,169,0.8946384039900249,38.0,492.0,282.77979094076653,292.0,700907.0,5245582.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221220,717807,719411,1604,1490,114,0.928927680798005,24.0,488.0,281.4013422818792,292.0,700872.0,5245547.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221223,719411,721015,1604,1566,38,0.9763092269326683,28.0,490.0,283.0951468710089,292.0,700829.0,5245505.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221226,721015,722619,1604,1526,78,0.9513715710723192,40.0,496.0,280.3597640891219,284.0,700779.0,5245456.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221229,722619,724223,1604,1562,42,0.9738154613466334,52.0,502.0,284.51536491677336,292.0,700744.0,5245420.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221232,724223,725827,1604,1554,50,0.9688279301745636,72.0,510.0,287.5978120978121,294.0,700694.0,5245371.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221235,725827,727431,1604,1567,37,0.976932668329177,72.0,514.0,290.14103382259094,296.0,700666.0,5245343.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221238,727431,729035,1604,1526,78,0.9513715710723192,72.0,528.0,292.64089121887287,298.0,700608.0,5245287.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221241,729035,730639,1604,1372,232,0.8553615960099751,58.0,536.0,286.9591836734694,296.0,700566.0,5245245.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221244,730639,732243,1604,1386,218,0.8640897755610972,42.0,528.0,282.1818181818182,290.0,700544.0,5245225.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221247,732243,733847,1604,1376,228,0.85785536159601,34.0,548.0,292.3786337209302,298.0,700472.0,5245154.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221250,733847,735451,1604,197,1407,0.12281795511221945,24.0,1482.0,179.3197969543147,150.0,700433.0,5245116.0,False
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221253,735451,737055,1604,1456,148,0.9077306733167082,36.0,566.0,306.5254120879121,316.0,700394.0,5245077.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221256,737055,738659,1604,1531,73,0.9544887780548629,46.0,562.0,308.8014369693011,316.0,700351.0,5245035.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221258,738659,740263,1604,1529,75,0.9532418952618454,60.0,572.0,316.833878351864,324.0,700308.0,5244993.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221260,740263,741867,1604,1531,73,0.9544887780548629,58.0,572.0,321.70542129327237,330.0,700266.0,5244951.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221262,741867,743471,1604,1537,67,0.9582294264339152,44.0,586.0,324.3181522446324,332.0,700223.0,5244909.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221264,743471,745075,1604,1417,187,0.8834164588528678,32.0,592.0,320.151023288638,326.0,700180.0,5244866.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221265,745075,746679,1604,1445,159,0.9008728179551122,24.0,600.0,328.1743944636678,338.0,700138.0,5244824.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221266,746679,748283,1604,1565,39,0.9756857855361596,40.0,614.0,343.34568690095847,352.0,700095.0,5244782.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221267,748283,749887,1604,1544,60,0.9625935162094763,52.0,636.0,351.1334196891192,362.0,700052.0,5244740.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221268,749887,751491,1604,1493,111,0.9307980049875312,66.0,590.0,348.3415941058272,360.0,700010.0,5244698.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221269,751491,753095,1604,1525,79,0.9507481296758105,54.0,642.0,368.2924590163934,378.0,699967.0,5244655.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221270,753095,754699,1604,1552,52,0.9675810473815462,36.0,658.0,374.05283505154637,382.0,699924.0,5244613.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20221271,754699,756303,1604,1535,69,0.9569825436408977,18.0,662.0,379.37459283387625,386.0,699882.0,5244571.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241007,756303,757907,1604,1491,113,0.9295511221945137,24.0,710.0,373.39369550637156,383.0,699611.0,5244868.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241011,757907,759511,1604,1518,86,0.9463840399002493,30.0,706.0,372.24110671936756,386.0,699632.0,5244889.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241014,759511,761115,1604,862,742,0.5374064837905237,44.0,492.0,270.8190255220418,280.0,699674.0,5244931.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241019,761115,762719,1604,1355,249,0.8447630922693267,58.0,630.0,344.29667896678967,350.0,699717.0,5244973.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241022,762719,764323,1604,1379,225,0.8597256857855362,66.0,678.0,352.1189267585207,358.0,699760.0,5245015.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241025,764323,765927,1604,1324,280,0.8254364089775561,54.0,576.0,332.91993957703926,334.0,699803.0,5245057.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241028,765927,767531,1604,1560,44,0.972568578553616,36.0,678.0,346.18461538461537,348.0,699832.0,5245085.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241042,767531,769135,1604,1487,117,0.9270573566084788,28.0,658.0,341.04572965702755,340.0,699858.0,5245141.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241046,769135,770739,1604,1395,209,0.8697007481296758,50.0,592.0,322.49032258064517,324.0,699943.0,5245193.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241048,770739,772343,1604,1419,185,0.8846633416458853,62.0,590.0,321.88865398167724,322.0,699982.0,5245231.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241051,772343,773947,1604,1376,228,0.85785536159601,66.0,580.0,310.8546511627907,308.0,700017.0,5245267.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241054,773947,775551,1604,1507,97,0.9395261845386533,52.0,632.0,319.4518911745189,320.0,700060.0,5245309.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241057,775551,777155,1604,1465,139,0.9133416458852868,33.0,624.0,311.49556313993173,312.0,700102.0,5245352.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241059,777155,778759,1604,1389,215,0.8659600997506235,20.0,599.0,302.37293016558675,303.0,700145.0,5245394.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241061,778759,780363,1604,1470,134,0.9164588528678305,18.0,620.0,308.2278911564626,312.0,700166.0,5245415.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241064,780363,781967,1604,1495,109,0.9320448877805486,50.0,590.0,299.6133779264214,298.0,700252.0,5245499.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241066,781967,783571,1604,1472,132,0.9177057356608479,56.0,588.0,299.9463315217391,297.0,700273.0,5245521.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241068,783571,785175,1604,1487,117,0.9270573566084788,66.0,582.0,296.6281102891728,296.0,700312.0,5245559.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241070,785175,786779,1604,1430,174,0.8915211970074813,66.0,576.0,288.1734265734266,282.0,700358.0,5245605.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241072,786779,788383,1604,1331,273,0.8298004987531172,56.0,534.0,276.9286250939144,276.0,700423.0,5245668.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241075,788383,789987,1604,1458,146,0.9089775561097256,42.0,566.0,288.7997256515775,288.0,700451.0,5245696.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241077,789987,791591,1604,1450,154,0.9039900249376559,38.0,538.0,291.1413793103448,294.0,700487.0,5245731.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241079,791591,793195,1604,1382,222,0.8615960099750624,48.0,538.0,285.2641099855282,294.0,700530.0,5245773.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241083,793195,794799,1604,1354,250,0.844139650872818,52.0,526.0,281.81536189069425,294.0,700572.0,5245816.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241086,794799,796403,1604,1381,223,0.8609725685785536,58.0,546.0,279.8001448225923,284.0,700615.0,5245858.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241089,796403,798007,1604,1301,303,0.8110972568578554,40.0,558.0,274.5564950038432,282.0,700665.0,5245907.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241092,798007,799611,1604,1280,324,0.7980049875311721,26.0,564.0,275.72265625,276.0,700701.0,5245942.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241095,799611,801215,1604,1381,223,0.8609725685785536,28.0,542.0,285.4098479362781,284.0,700751.0,5245991.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241098,801215,802819,1604,1394,210,0.8690773067331671,40.0,570.0,290.32137733142036,288.0,700793.0,5246033.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241103,802819,804423,1604,1409,195,0.878428927680798,60.0,580.0,293.1362668559262,292.0,700836.0,5246075.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241106,804423,806027,1604,1121,483,0.6988778054862843,72.0,552.0,264.5557537912578,260.0,700879.0,5246117.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241109,806027,807631,1604,1397,207,0.8709476309226932,60.0,606.0,301.2469577666428,294.0,700922.0,5246160.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241112,807631,809235,1604,1401,203,0.8734413965087282,38.0,558.0,298.36117059243395,296.0,700964.0,5246202.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241115,809235,810839,1604,1207,397,0.7524937655860349,20.0,604.0,283.3015741507871,274.0,701007.0,5246243.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241118,810839,812443,1604,1290,314,0.8042394014962594,30.0,580.0,291.07209302325583,282.5,701050.0,5246286.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241121,812443,814047,1604,1384,220,0.8628428927680798,44.0,610.0,308.8699421965318,300.0,701078.0,5246314.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241124,814047,815651,1604,1459,145,0.9096009975062345,56.0,618.0,313.2590815627142,310.0,701113.0,5246349.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241125,815651,817255,1604,1515,89,0.9445137157107232,56.0,630.0,321.57293729372935,320.0,701164.0,5246398.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241126,817255,818859,1604,1488,116,0.9276807980049875,48.0,638.0,324.9858870967742,320.0,701213.0,5246447.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241127,818859,820463,1604,1391,213,0.8672069825436409,36.0,645.0,319.9820273184759,320.0,701256.0,5246489.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241128,820463,822067,1604,1450,154,0.9039900249376559,21.0,658.0,327.5455172413793,332.0,701299.0,5246531.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241129,822067,823671,1604,1407,197,0.8771820448877805,36.0,670.0,334.18905472636817,332.0,701342.0,5246573.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241131,823671,825275,1604,1444,160,0.9002493765586035,50.0,672.0,341.1253462603878,346.0,701385.0,5246615.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241133,825275,826879,1604,1528,76,0.9526184538653366,60.0,678.0,353.5955497382199,360.0,701428.0,5246657.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241136,826879,828483,1604,1506,98,0.9389027431421446,52.0,680.0,354.277556440903,360.0,701470.0,5246699.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241139,828483,830087,1604,1561,43,0.9731920199501247,46.0,688.0,362.47469570787956,373.0,701492.0,5246720.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20241142,830087,831691,1604,1557,47,0.9706982543640897,26.0,704.0,373.5786769428388,386.0,701556.0,5246783.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261130,831691,833295,1604,1473,131,0.9183291770573566,20.0,752.0,394.2518669382213,402.0,701304.0,5247092.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261132,833295,834899,1604,1440,164,0.8977556109725686,28.0,748.0,384.37083333333334,393.0,701261.0,5247050.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261135,834899,836503,1604,1351,253,0.8422693266832918,42.0,744.0,372.1465581051073,376.0,701219.0,5247008.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261138,836503,838107,1604,1439,165,0.8971321695760599,58.0,744.0,369.0694927032662,374.0,701176.0,5246966.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261141,838107,839711,1604,1333,271,0.8310473815461347,54.0,678.0,344.3398349587397,356.0,701133.0,5246923.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261144,839711,841315,1604,1361,243,0.8485037406483791,48.0,674.0,348.1792799412197,352.0,701090.0,5246882.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261146,841315,842919,1604,1261,343,0.7861596009975063,28.0,714.0,335.3743061062649,332.0,701047.0,5246839.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261148,842919,844523,1604,1410,194,0.8790523690773068,18.0,708.0,343.70851063829787,340.0,701005.0,5246797.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261150,844523,846127,1604,1269,335,0.7911471321695761,32.0,704.0,319.9054373522459,314.0,700962.0,5246755.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261152,846127,847731,1604,1541,63,0.9607231920199502,50.0,694.0,345.7469175859831,346.0,700919.0,5246713.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261155,847731,849335,1604,1424,180,0.8877805486284289,60.0,688.0,330.5456460674157,328.0,700876.0,5246671.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261158,849335,850939,1604,1499,105,0.9345386533665836,52.0,680.0,333.77918612408274,338.0,700833.0,5246629.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261161,850939,852543,1604,1413,191,0.8809226932668329,32.0,682.0,322.1316348195329,314.0,700791.0,5246587.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261164,852543,854147,1604,1207,397,0.7524937655860349,22.0,630.0,294.43496271748137,280.0,700748.0,5246545.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261166,854147,855751,1604,1462,142,0.9114713216957606,30.0,658.0,314.69015047879617,310.5,700705.0,5246503.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261169,855751,857355,1604,1491,113,0.9295511221945137,44.0,634.0,317.9195171026157,312.0,700663.0,5246461.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261172,857355,858959,1604,1367,237,0.8522443890274314,60.0,624.0,302.28237015362106,300.0,700620.0,5246419.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261175,858959,860563,1604,1524,80,0.9501246882793017,66.0,638.0,317.6922572178478,310.0,700577.0,5246377.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261178,860563,862167,1604,1421,183,0.8859102244389028,50.0,632.0,306.4475721323012,296.0,700534.0,5246335.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261181,862167,863771,1604,1411,193,0.8796758104738155,38.0,608.0,308.1948972360028,296.0,700491.0,5246293.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261184,863771,865375,1604,1395,209,0.8697007481296758,20.0,630.0,303.8007168458781,288.0,700448.0,5246251.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261188,865375,866979,1604,1356,248,0.8453865336658354,42.0,632.0,295.7315634218289,285.0,700406.0,5246209.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261190,866979,868583,1604,1259,345,0.7849127182044888,56.0,630.0,294.51787132644955,288.0,700363.0,5246167.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261192,868583,870187,1604,1254,350,0.7817955112219451,68.0,618.0,291.21371610845296,289.0,700320.0,5246125.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261193,870187,871791,1604,1230,374,0.7668329177057357,60.0,614.0,284.1178861788618,280.0,700277.0,5246083.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261195,871791,873395,1604,1202,402,0.7493765586034913,48.0,588.0,280.3602329450915,274.0,700234.0,5246041.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261197,873395,874999,1604,1283,321,0.7998753117206983,38.0,608.0,286.5003897116134,276.0,700192.0,5245999.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261198,874999,876603,1604,1333,271,0.8310473815461347,28.0,600.0,293.72993248312076,280.0,700149.0,5245957.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261201,876603,878207,1604,1504,100,0.9376558603491272,48.0,634.0,317.81781914893617,305.0,700106.0,5245915.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261204,878207,879811,1604,1347,257,0.8397755610972568,56.0,580.0,295.32962138084633,284.0,700063.0,5245872.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261207,879811,881415,1604,1187,417,0.7400249376558603,62.0,604.0,278.390901432182,268.0,700021.0,5245830.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261210,881415,883019,1604,1255,349,0.7824189526184538,50.0,590.0,290.36414342629485,284.0,699978.0,5245788.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261213,883019,884623,1604,1547,57,0.9644638403990025,34.0,654.0,322.02714932126696,318.0,699935.0,5245746.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261216,884623,886227,1604,1560,44,0.972568578553616,26.0,660.0,325.78076923076924,324.0,699892.0,5245704.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261219,886227,887831,1604,1522,82,0.9488778054862843,28.0,666.0,329.7779237844941,332.0,699850.0,5245662.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261222,887831,889435,1604,1566,38,0.9763092269326683,44.0,674.0,337.1749680715198,340.0,699807.0,5245620.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261225,889435,891039,1604,1477,127,0.9208229426433915,54.0,678.0,332.98578199052133,335.0,699764.0,5245578.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261228,891039,892643,1604,1472,132,0.9177057356608479,66.0,648.0,336.75,343.0,699722.0,5245535.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261231,892643,894247,1604,1526,78,0.9513715710723192,54.0,694.0,351.4370904325033,363.0,699678.0,5245493.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261233,894247,895851,1604,1512,92,0.942643391521197,40.0,706.0,353.8015873015873,358.0,699636.0,5245451.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261236,895851,897455,1604,1480,124,0.9226932668329177,22.0,716.0,356.31283783783783,362.0,699600.0,5245416.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261239,897455,899059,1604,1394,210,0.8690773067331671,40.0,718.0,356.0157819225251,357.0,699557.0,5245374.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261243,899059,900663,1604,1452,152,0.9052369077306733,62.0,734.0,364.5254820936639,375.0,699486.0,5245304.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261246,900663,902267,1604,1499,105,0.9345386533665836,68.0,730.0,375.552368245497,383.0,699458.0,5245275.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261248,902267,903871,1604,1366,238,0.8516209476309227,64.0,690.0,365.77598828696927,376.0,699422.0,5245241.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261252,903871,905475,1604,1365,239,0.850997506234414,54.0,696.0,373.0864468864469,384.0,699387.0,5245205.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20261255,905475,907079,1604,1290,314,0.8042394014962594,34.0,687.0,385.1697674418605,396.5,699337.0,5245156.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281005,907079,908683,1604,1365,239,0.850997506234414,28.0,722.0,402.46666666666664,416.0,699027.0,5245426.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281009,908683,910287,1604,1382,222,0.8615960099750624,44.0,796.0,407.1107091172214,418.0,699065.0,5245466.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281015,910287,911891,1604,1499,105,0.9345386533665836,64.0,793.0,412.99266177451636,436.0,699162.0,5245559.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281017,911891,913495,1604,1342,262,0.8366583541147132,46.0,810.0,379.1490312965723,385.0,699205.0,5245601.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281020,913495,915099,1604,1472,132,0.9177057356608479,34.0,784.0,391.3016304347826,410.0,699241.0,5245636.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281023,915099,916703,1604,1477,127,0.9208229426433915,20.0,766.0,380.6506431956669,398.0,699291.0,5245685.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281026,916703,918307,1604,1510,94,0.9413965087281796,30.0,766.0,382.8900662251656,394.0,699334.0,5245727.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281029,918307,919911,1604,1566,38,0.9763092269326683,46.0,754.0,387.23754789272033,398.0,699377.0,5245769.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281031,919911,921515,1604,1522,82,0.9488778054862843,58.0,742.0,375.07818659658346,378.0,699420.0,5245811.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281033,921515,923119,1604,1435,169,0.8946384039900249,62.0,750.0,361.2564459930314,364.0,699463.0,5245853.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281035,923119,924723,1604,1490,114,0.928927680798005,48.0,744.0,365.26644295302015,368.0,699506.0,5245895.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281037,924723,926327,1604,1452,152,0.9052369077306733,36.0,712.0,351.92011019283746,348.0,699549.0,5245936.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281039,926327,927931,1604,1520,84,0.9476309226932669,28.0,724.0,360.1671052631579,358.0,699592.0,5245978.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281041,927931,929535,1604,1510,94,0.9413965087281796,36.0,718.0,358.0066225165563,354.0,699635.0,5246020.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281044,929535,931139,1604,1001,603,0.6240648379052369,50.0,526.0,274.4135864135864,268.0,699656.0,5246041.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281049,931139,932743,1604,1571,33,0.979426433915212,66.0,706.0,351.9325270528326,348.0,699721.0,5246104.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281052,932743,934347,1604,1553,51,0.9682044887780549,54.0,700.0,346.30457179652285,340.0,699764.0,5246146.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281055,934347,935951,1604,1505,99,0.9382793017456359,40.0,682.0,330.71827242524915,320.0,699830.0,5246168.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281058,935951,937555,1604,1540,64,0.9600997506234414,28.0,690.0,338.29415584415585,330.0,699850.0,5246230.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281060,937555,939159,1604,1493,111,0.9307980049875312,22.0,686.0,335.36570663094443,320.0,699893.0,5246272.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281062,939159,940763,1604,1284,320,0.800498753117207,38.0,682.0,312.54750778816197,294.0,699936.0,5246314.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281063,940763,942367,1604,1299,305,0.809850374064838,52.0,680.0,305.9899923017706,298.0,699979.0,5246355.0,True
Halfmile,Halfmile3D_add_geom_sorted.hdf5,20281065,942367,943971,1604,1434,170,0.8940149625935162,66.0,680.0,330.8591352859135,308.0,700022.0,5246397.0,True
